sec of day,lon,lat,speed[km/h],acc[m/s2],VSP[kW/t],trac_power[kW],pad_pressure,true_north[D],grade[D],braking,reg_braking,model,driver,brand
54195.0,118.7975708667884,31.95469638789561,19.75,-0.903,-3.053,-7.094,73,269.0,0.02292,1,0,Ei5,DRIVER1,Roewe
54196.0,118.79752903564987,31.95469538022805,16.5,-0.864,-2.129,-5.66,77,269.0,0.02875,1,0,Ei5,DRIVER1,Roewe
54197.0,118.79749620359333,31.95469463708945,13.39,-0.8506,-1.461,-4.53,82,267.2,0.0351,1,0,Ei5,DRIVER1,Roewe
54198.0,118.79747455835272,31.95469437887372,10.33,-1.073,-0.4028,-4.547,86,268.2,0.0839,1,0,Ei5,DRIVER1,Roewe
54199.0,118.79746528697316,31.954694580522737,6.465,-1.139,7.15,-2.822,88,268.2,0.5366,1,0,Ei5,DRIVER1,Roewe
54200.0,118.79746396200524,31.954694897788784,2.367,-0.4604,3.93,-0.2566,83,268.2,0.702,1,0,Ei5,DRIVER1,Roewe
54201.0,118.79746474819162,31.954694997452428,0.71,-0.1381,1.515,0.04102,84,268.0,0.9062,0,0,Ei5,DRIVER1,Roewe
54202.0,118.79746508860993,31.95469515599704,0.213,-0.04144,0.0193,0.006916,63,268.0,0.02686,0,0,Ei5,DRIVER1,Roewe
54203.0,118.79745957333974,31.95469546136205,0.0639,0.509,0.01135,0.01836,38,268.0,0.002674,0,0,Ei5,DRIVER1,Roewe
54204.0,118.79744855458088,31.954695121149115,1.8955,0.576,0.2837,0.6025,8,268.0,-0.01456,0,0,Ei5,DRIVER1,Roewe
54205.0,118.79743292555943,31.95469500940405,3.97,0.3206,0.3352,0.7925,0,269.0,-0.012566,0,0,Ei5,DRIVER1,Roewe
54206.0,118.7974143275392,31.954694845813087,5.125,0.2322,0.3574,0.815,0,267.5,-0.009,0,0,Ei5,DRIVER1,Roewe
54207.0,118.79739340280328,31.954694809994344,5.96,0.06946,0.2084,0.499,0,267.8,-0.00523,0,0,Ei5,DRIVER1,Roewe
54208.0,118.79736819755836,31.954694269638505,6.21,0.0217,0.29,0.387,1,267.8,0.003944,0,0,Ei5,DRIVER1,Roewe
54209.0,118.79733497990608,31.954693720393312,6.29,1.309,2.537,4.168,1,267.8,0.0037,0,0,Ei5,DRIVER1,Roewe
54210.0,118.79729007068846,31.954693190349968,11.0,1.289,4.223,7.21,1,269.2,-0.001855,0,0,Ei5,DRIVER1,Roewe
54211.0,118.79723241305618,31.95469144363865,15.64,1.198,5.637,9.64,0,267.5,-0.001749,0,0,Ei5,DRIVER1,Roewe
54212.0,118.79716131320066,31.95468841170457,19.95,1.22,7.508,12.56,0,267.0,0.001315,0,0,Ei5,DRIVER1,Roewe
54213.0,118.797076750202,31.954685232242124,24.34,1.224,9.414,15.47,0,267.0,0.004047,0,0,Ei5,DRIVER1,Roewe
54214.0,118.79698406678617,31.9546808694753,28.75,0.599,6.332,10.016,0,267.0,0.00591,0,0,Ei5,DRIVER1,Roewe
54215.0,118.79688926738054,31.954676788611945,30.9,-0.09985,1.756,0.784,0,266.5,0.01674,0,0,Ei5,DRIVER1,Roewe
54216.0,118.7968008179256,31.95467171169057,30.55,-0.308,0.8193,-2.182,0,265.5,0.02707,1,1,Ei5,DRIVER1,Roewe
54217.0,118.79671311349824,31.954666904599662,29.44,0.0781,4.582,3.186,0,264.0,0.0352,0,0,Ei5,DRIVER1,Roewe
54218.0,118.7966171787869,31.95466492365624,29.72,0.02605,4.043,2.502,0,266.8,0.03326,0,0,Ei5,DRIVER1,Roewe
54219.0,118.7965170547323,31.9546675507572,29.81,0.6426,7.883,11.055,0,267.5,0.01747,0,0,Ei5,DRIVER1,Roewe
54220.0,118.79640576036282,31.954679793371056,32.12,1.962,20.27,31.78,1,273.0,0.017,0,0,Ei5,DRIVER1,Roewe
54221.0,118.79628168621426,31.95469832101582,39.2,0.4949,8.38,12.25,1,277.0,0.01193,0,0,Ei5,DRIVER1,Roewe
54222.0,118.79615614064198,31.95471807360021,40.97,0.0521,3.178,4.42,1,278.2,0.00661,0,0,Ei5,DRIVER1,Roewe
54223.0,118.79603052996984,31.954736931021507,41.16,0.4426,7.17,11.94,0,278.5,0.002216,0,0,Ei5,DRIVER1,Roewe
54224.0,118.79590012332562,31.9547545020836,42.75,0.547,8.586,14.57,0,278.2,0.0009465,0,0,Ei5,DRIVER1,Roewe
54225.0,118.79576388398768,31.9547713317316,44.72,0.5557,9.09,15.55,0,277.5,0.000467,0,0,Ei5,DRIVER1,Roewe
54226.0,118.79562300487844,31.95478795369093,46.72,0.3994,7.332,12.97,0,277.2,-0.001199,0,0,Ei5,DRIVER1,Roewe
54227.0,118.79547666003631,31.954804012287447,48.16,0.5815,9.85,17.56,0,277.0,-0.00272,0,0,Ei5,DRIVER1,Roewe
54228.0,118.79532295452286,31.954820880123247,50.25,0.6426,11.06,19.9,0,277.2,-0.0038,0,0,Ei5,DRIVER1,Roewe
54229.0,118.79516188378469,31.954839703824344,52.56,0.729,12.87,23.14,0,277.8,-0.004314,0,0,Ei5,DRIVER1,Roewe
54230.0,118.79499445169976,31.95486051287345,55.2,0.2257,6.035,11.586,0,278.2,-0.0035,0,0,Ei5,DRIVER1,Roewe
54231.0,118.7948218119558,31.954881205579344,56.0,0.6597,13.06,23.17,0,278.5,-0.002546,0,0,Ei5,DRIVER1,Roewe
54232.0,118.79464591364464,31.954902003894265,58.38,0.408,9.766,17.55,1,278.2,-0.001878,0,0,Ei5,DRIVER1,Roewe
54233.0,118.7944663872965,31.954925774822215,59.84,0.4253,10.484,18.64,1,278.5,-0.00128,0,0,Ei5,DRIVER1,Roewe
54234.0,118.79428245945292,31.95495305627336,61.38,0.5034,12.44,21.53,1,279.2,0.0002918,0,0,Ei5,DRIVER1,Roewe
54235.0,118.79409360777912,31.954983863885,63.2,0.5034,13.16,22.39,0,280.2,0.001712,0,0,Ei5,DRIVER1,Roewe
54236.0,118.7939003892019,31.955015791821737,65.0,0.3818,11.44,19.58,0,281.0,0.001562,0,0,Ei5,DRIVER1,Roewe
54237.0,118.7937049091698,31.955046095031,66.4,0.1042,6.586,11.57,0,281.0,0.001223,0,0,Ei5,DRIVER1,Roewe
54238.0,118.79350963978774,31.95507412607588,66.75,-0.1215,2.424,4.656,0,280.5,0.000998,0,0,Ei5,DRIVER1,Roewe
54239.0,118.79331733792952,31.95509974477509,66.3,-0.2952,-0.872,-0.8076,0,279.8,0.0007057,1,1,Ei5,DRIVER1,Roewe
54240.0,118.79312678857856,31.955123990004992,65.25,-0.0868,2.604,5.406,0,279.2,-0.000664,0,0,Ei5,DRIVER1,Roewe
54241.0,118.79293582617846,31.955146801775214,64.94,-0.1562,1.19,3.232,0,279.0,-0.001382,0,0,Ei5,DRIVER1,Roewe
54242.0,118.79274691994236,31.95516835759081,64.4,-0.1823,0.583,2.35,0,278.8,-0.001921,0,0,Ei5,DRIVER1,Roewe
54243.0,118.79256217090033,31.95518939441602,63.72,-0.5645,-6.18,-9.12,0,278.2,-0.001647,1,1,Ei5,DRIVER1,Roewe
54244.0,118.79238154286776,31.95521064542369,61.7,-0.03473,2.822,6.176,0,278.2,-0.002518,0,0,Ei5,DRIVER1,Roewe
54245.0,118.79220122416504,31.95523217939792,61.56,0.1736,6.047,12.125,0,278.2,-0.004456,0,0,Ei5,DRIVER1,Roewe
54246.0,118.7920197114466,31.95525422390249,62.2,0.1823,6.28,12.57,1,278.2,-0.004543,0,0,Ei5,DRIVER1,Roewe
54247.0,118.79183569707716,31.955276805592675,62.84,0.1823,6.445,12.79,1,278.2,-0.004215,0,0,Ei5,DRIVER1,Roewe
54248.0,118.79165035380086,31.955300234583063,63.5,0.01736,3.812,8.12,0,278.2,-0.003242,0,0,Ei5,DRIVER1,Roewe
54249.0,118.79146671525064,31.955324655806688,63.56,0.00868,3.8,7.88,0,278.5,-0.002474,0,0,Ei5,DRIVER1,Roewe
54250.0,118.7912884495074,31.955349015841037,63.6,-0.6855,-8.34,-12.71,0,278.5,-0.001775,1,1,Ei5,DRIVER1,Roewe
54251.0,118.79111447590776,31.955372734127028,61.12,-0.3733,-2.777,-3.596,0,278.8,-0.001267,1,1,Ei5,DRIVER1,Roewe
54252.0,118.7909438606522,31.955395144674377,59.78,-0.356,-2.66,-3.186,0,279.0,-0.002228,1,1,Ei5,DRIVER1,Roewe
54253.0,118.79077670527194,31.9554159919406,58.5,-0.3386,-2.145,-2.773,0,278.5,-0.0006766,1,1,Ei5,DRIVER1,Roewe
54254.0,118.79060878362895,31.95543552432142,57.28,0.2257,6.69,12.24,1,278.2,-0.001472,0,0,Ei5,DRIVER1,Roewe
54255.0,118.79043788053042,31.95545535942041,58.1,0.06946,4.535,8.27,1,277.8,-2.337e-05,0,0,Ei5,DRIVER1,Roewe
54256.0,118.7902648222764,31.95547579251031,58.34,0.2517,7.168,13.28,0,277.5,-0.002268,0,0,Ei5,DRIVER1,Roewe
54257.0,118.7900903038142,31.955497529183397,59.25,0.1389,5.47,10.47,0,277.8,-0.002287,0,0,Ei5,DRIVER1,Roewe
54258.0,118.7899156644987,31.955519748954057,59.75,-0.3645,-2.738,-3.424,16,278.2,-0.001817,1,0,Ei5,DRIVER1,Roewe
54259.0,118.78974815349116,31.955540508989507,58.44,-0.521,-5.215,-7.754,47,278.2,-0.001377,1,0,Ei5,DRIVER1,Roewe
54260.0,118.78959339345712,31.95555975312481,56.56,-1.527,-20.7,-34.25,62,278.0,0.000337,1,0,Ei5,DRIVER1,Roewe
54261.0,118.78945317596884,31.955578207101624,51.06,-0.9634,-11.09,-17.95,63,278.2,-0.0008717,1,0,Ei5,DRIVER1,Roewe
54262.0,118.78932229876976,31.95559544667872,47.6,-0.712,-7.168,-11.414,47,278.8,-0.001036,1,0,Ei5,DRIVER1,Roewe
54263.0,118.78919781731742,31.95561147897859,45.03,-0.217,-0.6455,-0.567,31,278.5,-0.0007505,1,0,Ei5,DRIVER1,Roewe
54264.0,118.7890775482304,31.95562714285058,44.25,-0.06946,1.376,2.447,15,278.5,0.001091,0,0,Ei5,DRIVER1,Roewe
54265.0,118.78895559071816,31.955642819424007,44.0,-0.01736,2.023,3.488,1,278.5,0.001315,0,0,Ei5,DRIVER1,Roewe
54266.0,118.78882877979164,31.95565896994447,43.94,-0.00868,2.295,3.662,1,278.5,0.00274,0,0,Ei5,DRIVER1,Roewe
54267.0,118.78869662501492,31.95567583129256,43.9,0.538,9.3,14.87,1,278.5,0.005558,0,0,Ei5,DRIVER1,Roewe
54268.0,118.78855823037976,31.95569287779967,45.84,0.512,9.36,15.1,1,278.2,0.004913,0,0,Ei5,DRIVER1,Roewe
54269.0,118.788418600073,31.95570966645438,47.7,0.02605,3.227,5.016,1,278.2,0.003832,0,0,Ei5,DRIVER1,Roewe
54270.0,118.78828032418956,31.955725808452584,47.78,-0.1736,1.093,0.595,2,278.0,0.007725,0,0,Ei5,DRIVER1,Roewe
54271.0,118.7881465186466,31.9557423177303,47.16,-0.4775,-2.98,-6.15,2,278.0,0.007282,1,1,Ei5,DRIVER1,Roewe
54272.0,118.78802029236556,31.955758413638776,45.44,-0.6685,-5.082,-10.08,2,278.8,0.00937,1,1,Ei5,DRIVER1,Roewe
54273.0,118.78789662429988,31.95577412421344,43.03,0.0434,2.59,4.57,3,278.8,0.0005817,0,0,Ei5,DRIVER1,Roewe
54274.0,118.78776758292314,31.95578974901365,43.2,0.6685,10.46,17.2,2,278.5,0.003618,0,0,Ei5,DRIVER1,Roewe
54275.0,118.7876310046464,31.95580701308523,45.6,0.356,7.926,11.695,2,278.0,0.00976,0,0,Ei5,DRIVER1,Roewe
54276.0,118.78749261505487,31.9558255663782,46.88,0.1302,4.37,7.15,3,278.5,0.002817,0,0,Ei5,DRIVER1,Roewe
54277.0,118.787357019425,31.955842754917747,47.34,-0.3386,-1.563,-3.102,3,278.8,0.004143,1,1,Ei5,DRIVER1,Roewe
54278.0,118.78722710740024,31.955857829543845,46.12,-0.5557,-4.184,-7.773,3,277.5,0.005444,1,1,Ei5,DRIVER1,Roewe
54279.0,118.78710367146392,31.95587222106686,44.12,-0.547,-3.807,-7.38,2,277.5,0.00672,1,1,Ei5,DRIVER1,Roewe
54280.0,118.78698622871188,31.95588640518341,42.16,-0.521,-3.543,-6.66,2,277.8,0.005394,1,1,Ei5,DRIVER1,Roewe
54281.0,118.78687024821872,31.95590088113628,40.28,0.03473,2.822,3.98,2,278.2,0.005795,0,0,Ei5,DRIVER1,Roewe
54282.0,118.78675224654972,31.95591563469625,40.4,0.1736,4.47,6.62,2,278.2,0.006485,0,0,Ei5,DRIVER1,Roewe
54283.0,118.78663298074578,31.955930326265385,41.03,0.00868,2.777,3.602,1,278.2,0.0074,0,0,Ei5,DRIVER1,Roewe
54284.0,118.78651674622714,31.955944861970423,41.06,-0.4949,-3.082,-6.047,1,278.0,0.006317,1,1,Ei5,DRIVER1,Roewe
54285.0,118.78640616135336,31.955960176683664,39.28,-0.3818,-1.703,-3.803,1,278.2,0.006893,1,1,Ei5,DRIVER1,Roewe
54286.0,118.786299841601,31.955975848100188,37.9,-0.11285,1.044,1.019,2,279.0,0.005802,0,0,Ei5,DRIVER1,Roewe
54287.0,118.786198733563,31.9559904811926,37.5,-0.616,-4.35,-7.824,2,279.0,0.00453,1,1,Ei5,DRIVER1,Roewe
54288.0,118.78610264088375,31.956003987745905,35.28,-0.5815,-4.15,-6.9,2,279.2,0.000923,1,1,Ei5,DRIVER1,Roewe
54289.0,118.78601117913584,31.956016943875223,33.2,-0.3818,-1.986,-3.473,2,279.5,0.002214,1,1,Ei5,DRIVER1,Roewe
54290.0,118.78591806072014,31.956029409538377,31.81,0.3906,4.79,8.086,1,279.0,0.0009527,0,0,Ei5,DRIVER1,Roewe
54291.0,118.78581790236728,31.956042397595017,33.22,0.616,6.977,11.99,1,278.8,-0.00051,0,0,Ei5,DRIVER1,Roewe
54292.0,118.78570844411288,31.956056442498443,35.44,0.868,9.766,17.05,0,278.2,-0.002628,0,0,Ei5,DRIVER1,Roewe
54293.0,118.78559086248434,31.956071228655087,38.56,0.2605,4.207,7.76,1,278.0,-0.002483,0,0,Ei5,DRIVER1,Roewe
54294.0,118.78547399110415,31.956085343527747,39.5,-0.217,-0.645,-0.797,1,278.0,-5.99e-05,1,1,Ei5,DRIVER1,Roewe
54295.0,118.78536303117468,31.95609935828289,38.72,-0.3818,-2.377,-3.797,2,278.0,0.0004103,1,1,Ei5,DRIVER1,Roewe
54296.0,118.7852550446989,31.95611458174349,37.34,0.06946,2.162,4.133,1,278.2,-0.001504,0,0,Ei5,DRIVER1,Roewe
54297.0,118.7851456669174,31.956130959108133,37.6,0.2257,3.816,6.914,1,279.2,-0.001495,0,0,Ei5,DRIVER1,Roewe
54298.0,118.78503584660214,31.95614664046531,38.4,0.06946,2.053,4.297,0,279.0,-0.003399,0,0,Ei5,DRIVER1,Roewe
54299.0,118.7849299808382,31.956161494889827,38.66,-0.6685,-5.605,-8.97,1,279.0,-0.001049,1,1,Ei5,DRIVER1,Roewe
54300.0,118.78482984488473,31.956175306302203,36.25,-0.5557,-4.094,-6.61,1,279.2,-0.00026,1,1,Ei5,DRIVER1,Roewe
54301.0,118.7847354503377,31.95618818185956,34.25,-0.434,-2.748,-4.383,1,278.8,-0.0001903,1,1,Ei5,DRIVER1,Roewe
54302.0,118.7846450663378,31.95620055944659,32.7,-0.3906,-2.229,-3.578,1,278.5,0.0001363,1,1,Ei5,DRIVER1,Roewe
54303.0,118.78455351516492,31.95621282914646,31.28,0.3818,4.742,7.81,1,278.5,0.002335,0,0,Ei5,DRIVER1,Roewe
54304.0,118.78445515703427,31.95622522094474,32.66,0.599,6.914,11.51,2,279.0,0.001974,0,0,Ei5,DRIVER1,Roewe
54305.0,118.78434879732724,31.95623836229786,34.8,0.1823,3.709,5.598,2,278.0,0.005413,0,0,Ei5,DRIVER1,Roewe
54306.0,118.78423573944843,31.95625405085521,35.47,0.877,10.586,17.23,1,277.8,0.00489,0,0,Ei5,DRIVER1,Roewe
54307.0,118.7841179463092,31.956269295140423,38.62,0.4775,6.793,11.695,1,279.0,-0.00011516,0,0,Ei5,DRIVER1,Roewe
54308.0,118.78399929358136,31.956285386688645,40.34,0.0781,3.168,4.805,1,277.8,0.004463,0,0,Ei5,DRIVER1,Roewe
54309.0,118.78388077101148,31.95630206499767,40.62,0.01736,2.52,3.7,2,279.2,0.00453,0,0,Ei5,DRIVER1,Roewe
54310.0,118.78376119146776,31.95631843740757,40.7,0.2084,4.574,7.332,2,279.8,0.003546,0,0,Ei5,DRIVER1,Roewe
54311.0,118.78364035592018,31.956334801382216,41.44,0.03473,2.584,4.15,1,278.8,0.002682,0,0,Ei5,DRIVER1,Roewe
54312.0,118.78351944266409,31.956351428941765,41.56,-0.02605,2.021,2.994,1,278.8,0.003801,0,0,Ei5,DRIVER1,Roewe
54313.0,118.78340163041676,31.956367020099087,41.47,-0.2778,-0.8325,-1.89,1,278.8,0.004276,1,1,Ei5,DRIVER1,Roewe
54314.0,118.78328814785986,31.95638212462167,40.47,-0.3472,-1.603,-3.207,1,278.5,0.00444,1,1,Ei5,DRIVER1,Roewe
54315.0,118.7831730877636,31.956397802091587,39.22,0.3472,6.223,9.54,0,278.5,0.00672,0,0,Ei5,DRIVER1,Roewe
54316.0,118.78305078268323,31.956415128894857,40.47,0.7554,9.984,17.6,1,279.5,-0.002874,0,0,Ei5,DRIVER1,Roewe
54317.0,118.78292811518,31.95643563113865,43.2,0.2257,2.08,8.19,1,279.0,-0.02248,0,0,Ei5,DRIVER1,Roewe
54318.0,118.78280771946724,31.95646005686448,44.0,-0.2864,-5.44,-2.158,2,279.0,-0.03357,1,1,Ei5,DRIVER1,Roewe
54319.0,118.78268481916108,31.95648631377004,42.97,0.1997,-0.07886,7.56,1,282.8,-0.03815,0,0,Ei5,DRIVER1,Roewe
54320.0,118.78255780065132,31.956512656976084,43.7,0.512,4.145,14.11,1,283.0,-0.03467,0,0,Ei5,DRIVER1,Roewe
54321.0,118.78242307344348,31.95653740119227,45.53,0.5903,5.887,16.5,1,283.0,-0.0305,0,0,Ei5,DRIVER1,Roewe
54322.0,118.78228169265748,31.956560149808304,47.66,0.2605,2.068,10.09,1,282.8,-0.02899,0,0,Ei5,DRIVER1,Roewe
54323.0,118.78213572202692,31.95658043696545,48.6,0.4949,6.266,15.71,1,280.8,-0.02174,0,0,Ei5,DRIVER1,Roewe
54324.0,118.78198289674184,31.95659659758744,50.38,0.1476,1.339,8.25,2,279.5,-0.02444,0,0,Ei5,DRIVER1,Roewe
54325.0,118.78182925541448,31.956612230890315,50.9,0.1997,3.656,9.664,2,279.0,-0.013306,0,0,Ei5,DRIVER1,Roewe
54326.0,118.7816741377956,31.956627394084958,51.62,0.2084,5.473,10.12,3,278.5,-0.001841,0,0,Ei5,DRIVER1,Roewe
54327.0,118.78151858685769,31.956643243704665,52.38,0.1042,4.47,7.793,2,278.0,0.000939,0,0,Ei5,DRIVER1,Roewe
54328.0,118.78136502441052,31.956661371915896,52.75,-0.02605,2.775,4.68,1,278.2,0.002108,0,0,Ei5,DRIVER1,Roewe
54329.0,118.78121226334972,31.95668010362105,52.66,-0.06946,2.201,3.6,0,278.2,0.002592,0,0,Ei5,DRIVER1,Roewe
54330.0,118.78105899172776,31.956698418365885,52.4,0.0521,4.09,6.54,1,278.5,0.00357,0,0,Ei5,DRIVER1,Roewe
54331.0,118.78090526469636,31.956716237685814,52.6,0.01736,3.107,5.71,1,278.2,0.00010103,0,0,Ei5,DRIVER1,Roewe
54332.0,118.78075304854528,31.95673362629092,52.66,-0.1909,-0.03041,0.6025,1,278.2,-0.0005736,0,0,Ei5,DRIVER1,Roewe
54333.0,118.78060030698786,31.95675064221713,51.97,0.1476,4.83,8.74,1,278.2,-0.0005584,0,0,Ei5,DRIVER1,Roewe
54334.0,118.78044640940152,31.95676826715961,52.5,0.0434,3.383,6.33,1,278.0,-0.000553,0,0,Ei5,DRIVER1,Roewe
54335.0,118.78029327994152,31.956786506293376,52.66,-0.1562,1.135,1.474,2,278.2,0.00401,0,0,Ei5,DRIVER1,Roewe
54336.0,118.7801426120504,31.956804478279714,52.1,-0.269,-0.5073,-1.332,2,278.5,0.004208,1,1,Ei5,DRIVER1,Roewe
54337.0,118.7799953255986,31.956821800324207,51.12,-0.2605,-0.962,-1.199,2,278.2,0.0002818,1,1,Ei5,DRIVER1,Roewe
54338.0,118.77985166653475,31.95683920368445,50.2,-0.2605,-1.518,-1.269,2,278.5,-0.00363,1,1,Ei5,DRIVER1,Roewe
54339.0,118.77971063935158,31.956856537365805,49.25,-0.0781,0.947,2.873,2,278.5,-0.003786,0,0,Ei5,DRIVER1,Roewe
54340.0,118.7795705479838,31.95687344132699,48.97,-0.1389,0.002413,1.443,1,278.5,-0.004547,0,0,Ei5,DRIVER1,Roewe
54341.0,118.77942949751656,31.95689078815137,48.47,0.06946,2.902,6.11,1,278.5,-0.00368,0,0,Ei5,DRIVER1,Roewe
54342.0,118.77928746005368,31.95690827852616,48.72,-0.00868,1.994,4.387,1,278.5,-0.002743,0,0,Ei5,DRIVER1,Roewe
54343.0,118.77914512727683,31.95692552732828,48.7,0.00868,2.338,4.777,2,278.5,-0.001901,0,0,Ei5,DRIVER1,Roewe
54344.0,118.7790013705773,31.956943110755574,48.72,0.1649,4.31,8.33,1,278.2,-0.003008,0,0,Ei5,DRIVER1,Roewe
54345.0,118.77885616445224,31.956960921833797,49.3,-0.03473,1.77,3.887,0,278.5,-0.002113,0,0,Ei5,DRIVER1,Roewe
54346.0,118.77871145037058,31.956978403671013,49.2,-0.09546,1.035,2.477,0,278.0,-0.001327,0,0,Ei5,DRIVER1,Roewe
54347.0,118.77856842804368,31.956995051434788,48.84,-0.11285,0.8765,2.041,1,277.8,-0.0005946,0,0,Ei5,DRIVER1,Roewe
54348.0,118.77842758370268,31.95701043928648,48.44,-0.11285,0.9463,1.995,1,277.2,0.0001102,0,0,Ei5,DRIVER1,Roewe
54349.0,118.77828919496004,31.9570241739954,48.03,-0.1215,0.851,1.756,2,276.8,0.0004427,0,0,Ei5,DRIVER1,Roewe
54350.0,118.77815350880674,31.957035872911764,47.6,-0.3994,-3.055,-4.47,2,276.2,-0.001175,1,1,Ei5,DRIVER1,Roewe
54351.0,118.77802099926124,31.957045739179204,46.16,-0.1215,0.5405,1.551,1,275.0,-0.001235,0,0,Ei5,DRIVER1,Roewe
54352.0,118.77789282151323,31.957055953996804,45.72,-0.5815,-5.305,-8.305,0,274.8,-0.001099,1,1,Ei5,DRIVER1,Roewe
54353.0,118.77776967549852,31.95706764758552,43.62,-0.4949,-4.266,-6.3,1,275.5,-0.002666,1,1,Ei5,DRIVER1,Roewe
54354.0,118.77765125759828,31.95708131368402,41.84,-0.3386,-2.305,-3.096,1,276.8,-0.002485,1,1,Ei5,DRIVER1,Roewe
54355.0,118.77753343970193,31.957099170435043,40.62,0.1736,3.572,6.64,2,278.2,-0.001898,0,0,Ei5,DRIVER1,Roewe
54356.0,118.7774135938522,31.95712188329269,41.25,0.2344,4.406,7.95,2,280.8,-0.001305,0,0,Ei5,DRIVER1,Roewe
54357.0,118.77729187004856,31.957146065158117,42.1,0.06946,2.639,4.918,2,283.0,-0.0009065,0,0,Ei5,DRIVER1,Roewe
54358.0,118.77716853029332,31.95716781892543,42.34,0.11285,3.408,5.83,2,283.8,0.001131,0,0,Ei5,DRIVER1,Roewe
54359.0,118.77704360224436,31.957186221137608,42.75,-0.1649,0.3723,0.3738,2,281.5,0.003006,0,0,Ei5,DRIVER1,Roewe
54360.0,118.77692077510692,31.957201652465383,42.16,-0.2517,-0.4429,-1.365,3,279.8,0.00496,1,1,Ei5,DRIVER1,Roewe
54361.0,118.7768040896271,31.95721521827639,41.25,-0.5645,-3.617,-7.395,3,278.5,0.008736,1,1,Ei5,DRIVER1,Roewe
54362.0,118.77669581970387,31.957228083865672,39.22,-0.547,-3.287,-6.812,3,277.8,0.00887,1,1,Ei5,DRIVER1,Roewe
54363.0,118.77659360780504,31.957240591838623,37.25,-0.5293,-3.023,-6.26,3,278.0,0.00855,1,1,Ei5,DRIVER1,Roewe
54364.0,118.7764963609823,31.957252480174457,35.34,-0.1562,1.085,0.1393,2,278.5,0.01198,0,0,Ei5,DRIVER1,Roewe
54365.0,118.77640467204716,31.95726336780159,34.78,-0.8853,-5.85,-11.72,1,278.8,0.01341,1,1,Ei5,DRIVER1,Roewe
54366.0,118.7763198739006,31.95727337069296,31.6,-0.703,-3.455,-8.06,5,278.0,0.01712,1,0,Ei5,DRIVER1,Roewe
54367.0,118.77624191093072,31.95728335445897,29.06,-0.673,-2.594,-7.074,19,278.2,0.02191,1,0,Ei5,DRIVER1,Roewe
54368.0,118.77617141387805,31.95729303652968,26.64,-0.6685,-1.8955,-6.48,42,278.0,0.02856,1,0,Ei5,DRIVER1,Roewe
54369.0,118.77611212938676,31.95730122847394,24.23,-1.332,-5.664,-13.44,60,277.5,0.03702,1,0,Ei5,DRIVER1,Roewe
54370.0,118.77606882352444,31.957306908369187,19.44,-1.502,-4.434,-12.37,70,279.8,0.05707,1,0,Ei5,DRIVER1,Roewe
54371.0,118.77604364076927,31.957310485072675,14.03,-1.658,-3.53,-10.0,70,278.0,0.0651,1,0,Ei5,DRIVER1,Roewe
54372.0,118.77603314114351,31.9573122822263,8.06,-1.135,2.16,-3.713,63,279.2,0.2045,1,0,Ei5,DRIVER1,Roewe
54373.0,118.77602847284363,31.95731377621062,3.975,-0.1292,1.123,-0.003199,47,279.8,0.1063,1,0,Ei5,DRIVER1,Roewe
54374.0,118.77602128645864,31.95731554852894,3.51,0.1731,0.6455,0.4727,24,279.8,0.0391,0,0,Ei5,DRIVER1,Roewe
54375.0,118.77600983017916,31.9573178019402,4.133,0.1085,0.4543,0.4263,9,279.8,0.01845,0,0,Ei5,DRIVER1,Roewe
54376.0,118.77599416112726,31.95732096020407,4.523,0.3342,0.4443,0.934,1,277.5,-0.0089,0,0,Ei5,DRIVER1,Roewe
54377.0,118.77596821080178,31.957326673985182,5.727,1.191,1.564,3.465,2,280.8,-0.0322,0,0,Ei5,DRIVER1,Roewe
54378.0,118.7759253206739,31.95733673790935,10.016,1.476,3.266,7.402,2,281.0,-0.04208,0,0,Ei5,DRIVER1,Roewe
54379.0,118.77586777458056,31.957348375059706,15.33,1.241,4.184,9.7,2,283.5,-0.0383,0,0,Ei5,DRIVER1,Roewe
54380.0,118.7757951621544,31.95736044227095,19.8,1.271,6.41,12.91,2,282.0,-0.02324,0,0,Ei5,DRIVER1,Roewe
54381.0,118.77571545307298,31.957373240289613,24.38,0.4297,2.53,6.418,2,280.5,-0.01884,0,0,Ei5,DRIVER1,Roewe
54382.0,118.77563636208582,31.95738624596523,25.92,-0.0217,-0.411,1.406,2,280.2,-0.017,0,0,Ei5,DRIVER1,Roewe
54383.0,118.7755596440586,31.95740072668349,25.84,0.03473,0.3777,2.092,2,281.0,-0.01155,0,0,Ei5,DRIVER1,Roewe
54384.0,118.77548294945318,31.95741617474225,25.97,0.0434,0.8086,2.219,2,282.8,-0.006386,0,0,Ei5,DRIVER1,Roewe
54385.0,118.7754057246317,31.957435050154096,26.12,0.3037,2.701,5.41,2,284.8,-0.006435,0,0,Ei5,DRIVER1,Roewe
54386.0,118.77532914040296,31.957461825489272,27.22,0.1519,1.577,3.732,1,284.8,-0.007835,0,0,Ei5,DRIVER1,Roewe
54387.0,118.77525578556146,31.957499294234864,27.77,-0.0738,-0.5127,0.8765,1,294.5,-0.01297,0,0,Ei5,DRIVER1,Roewe
54388.0,118.77518922849038,31.95754284825989,27.5,-0.1432,-1.447,-0.05356,1,301.0,-0.01839,1,1,Ei5,DRIVER1,Roewe
