weight_ev,weight_icev,pen_rate,EF 100% weak avg,EF 50% strong avg,EF 100% strong avg
1680,1560,0.1,30.79961190521579,29.341858549170137,27.884105193124483
1680,1560,0.15,30.766571160485015,28.579941126416536,26.393311092348057
1680,1560,0.2,30.733530415754245,27.818023703662938,24.902516991571627
1680,1560,0.25,30.70048967102347,27.056106280909333,23.411722890795197
1680,1560,0.3,30.667448926292693,26.29418885815573,21.92092879001877
1680,1560,0.35,30.634408181561923,25.532271435402134,20.430134689242344
1680,1560,0.4,30.601367436831147,24.770354012648532,18.939340588465914
1680,1560,0.45,30.568326692100374,24.008436589894934,17.44854648768949
1680,1560,0.5,30.535285947369598,23.24651916714133,15.957752386913057
1680,1580,0.05,31.12011896595594,30.391242287933114,29.66236560991029
1680,1580,0.1,31.07194841511941,29.614195059073758,28.156441703028104
1680,1580,0.15,31.02377786428288,28.8371478302144,26.65051779614592
1680,1580,0.2,30.975607313446353,28.060100601355042,25.14459388926373
1680,1580,0.25,30.92743676260982,27.283053372495687,23.63866998238155
1680,1580,0.3,30.879266211773285,26.506006143636323,22.132746075499362
1680,1580,0.35,30.831095660936757,25.728958914776968,20.62682216861718
1680,1580,0.4,30.78292511010023,24.95191168591761,19.120898261734993
1680,1580,0.45,30.7347545592637,24.174864457058256,17.614974354852812
1680,1580,0.5,30.686584008427168,23.397817228198896,16.109050447970624
1680,1600,0.05,31.407001402886046,30.67812472486322,29.949248046840395
1680,1600,0.1,31.343731776421613,29.88597842037596,28.428225064330306
1680,1600,0.15,31.280462149957184,29.093832115888702,26.907202081820223
1680,1600,0.2,31.217192523492756,28.30168581140145,25.38617909931014
1680,1600,0.25,31.153922897028323,27.509539506914187,23.86515611680005
1680,1600,0.3,31.09065327056389,26.71739320242693,22.34413313428997
1680,1600,0.35,31.027383644099462,25.925246897939672,20.823110151779886
1680,1600,0.4,30.964114017635033,25.133100593452415,19.302087169269797
1680,1600,0.45,30.9008443911706,24.340954288965158,17.781064186759714
1680,1600,0.5,30.83757476470617,23.548807984477897,16.260041204249628
1700,1400,0.05,28.52431964784749,27.7887710745221,27.053222501196707
1700,1400,0.1,28.627321978868665,27.156224832217877,25.68512768556709
1700,1400,0.15,28.73032430988983,26.52367858991365,24.31703286993747
1700,1400,0.2,28.833326640911,25.891132347609428,22.948938054307852
1700,1400,0.25,28.936328971932166,25.2585861053052,21.580843238678234
1700,1400,0.3,29.039331302953336,24.626039863000976,20.212748423048616
1700,1400,0.35,29.142333633974502,23.993493620696746,18.844653607418994
1700,1400,0.4,29.245335964995668,23.36094737839252,17.476558791789373
1700,1400,0.45,29.348338296016838,22.728401136088298,16.108463976159758
1700,1400,0.5,29.451340627038007,22.09585489378407,14.740369160530136
1700,1420,0.05,28.816887504543473,28.081338931218077,27.34579035789268
1700,1420,0.1,28.904491527317482,27.433394380666698,25.96229723401591
1700,1420,0.15,28.992095550091495,26.78544983011531,24.57880411013913
1700,1420,0.2,29.079699572865508,26.137505279563932,23.195310986262356
1700,1420,0.25,29.167303595639513,25.489560729012545,21.81181786238558
1700,1420,0.3,29.254907618413526,24.841616178461166,20.428324738508806
1700,1420,0.35,29.342511641187535,24.193671627909783,19.04483161463203
1700,1420,0.4,29.43011566396155,23.545727077358404,17.661338490755256
1700,1420,0.45,29.51771968673556,22.89778252680702,16.27784536687848
1700,1420,0.5,29.60532370950957,22.249837976255638,14.894352243001704
1700,1440,0.05,29.10877198349473,28.373223410169338,27.637674836843942
1700,1440,0.1,29.18101366527131,27.70991651862052,26.238819371969733
1700,1440,0.15,29.253255347047883,27.046609627071703,24.839963907095523
1700,1440,0.2,29.32549702882446,26.38330273552289,23.441108442221314
1700,1440,0.25,29.397738710601036,25.71999584397407,22.042252977347104
1700,1440,0.3,29.469980392377614,25.056688952425255,20.643397512472895
1700,1440,0.35,29.54222207415419,24.393382060876434,19.24454204759868
1700,1440,0.4,29.614463755930764,23.730075169327616,17.84568658272447
1700,1440,0.45,29.686705437707342,23.0667682777788,16.44683111785026
1700,1440,0.5,29.75894711948392,22.403461386229985,15.04797565297605
1700,1460,0.05,29.399987026954594,28.664438453629202,27.928889880303807
1700,1460,0.1,29.456901601180654,27.985804454529866,26.51470730787908
1700,1460,0.15,29.51381617540671,27.30717045543053,25.10052473545435
1700,1460,0.2,29.57073074963277,26.628536456331197,23.68634216302962
1700,1460,0.25,29.62764532385882,25.949902457231858,22.27215959060489
1700,1460,0.3,29.684559898084878,25.271268458132518,20.85797701818016
1700,1460,0.35,29.74147447231094,24.592634459033185,19.44379444575543
1700,1460,0.4,29.798389046536997,23.91400045993385,18.0296118733307
1700,1460,0.45,29.855303620763053,23.235366460834513,16.615429300905973
1700,1460,0.5,29.91221819498911,22.556732461735177,15.201246728481243
1700,1480,0.05,29.690546106216402,28.95499753289101,28.219448959565618
1700,1480,0.1,29.732168097323424,28.261070950672636,26.789973804021848
1700,1480,0.15,29.773790088430435,27.56714436845425,25.36049864847807
1700,1480,0.2,29.815412079537452,26.873217786235877,23.931023492934305
1700,1480,0.25,29.857034070644463,26.179291204017495,22.50154833739053
1700,1480,0.3,29.89865606175148,25.48536462179912,21.07207318184676
1700,1480,0.35,29.940278052858496,24.79143803958074,19.642598026302984
1700,1480,0.4,29.98190004396551,24.097511457362362,18.213122870759214
1700,1480,0.45,30.023522035072524,23.403584875143984,16.783647715215444
1700,1480,0.5,30.065144026179535,22.709658292925603,15.35417255967167
1700,1500,0.05,29.98046224365296,29.244913670327563,28.50936509700217
1700,1500,0.1,30.006825490684367,28.53572834403358,27.064631197382795
1700,1500,0.15,30.033188737715776,27.826543017739596,25.619897297763412
1700,1500,0.2,30.05955198474718,27.117357691445605,24.175163398144033
1700,1500,0.25,30.085915231778586,26.408172365151618,22.73042949852465
1700,1500,0.3,30.11227847880999,25.69898703885763,21.28569559890527
1700,1500,0.35,30.138641725841396,24.989801712563644,19.84096169928589
1700,1500,0.4,30.165004972872808,24.28061638626966,18.396227799666512
1700,1500,0.45,30.191368219904213,23.571431059975673,16.951493900047133
1700,1500,0.5,30.217731466935618,22.862245733681682,15.50676000042775
1700,1520,0.05,30.269748033445296,29.5341994601199,28.79865088679451
1700,1520,0.1,30.280885712592898,28.80978856594211,27.338691419291322
1700,1520,0.15,30.292023391740493,28.085377671764313,25.878731951788133
1700,1520,0.2,30.303161070888095,27.360966777586523,24.41877248428495
1700,1520,0.25,30.314298750035697,26.63655588340873,22.95881301678176
1700,1520,0.3,30.32543642918329,25.91214498923093,21.49885354927857
1700,1520,0.35,30.336574108330893,25.187734095053138,20.038894081775386
1700,1520,0.4,30.347711787478488,24.463323200875344,18.578934614272196
1700,1520,0.45,30.35884946662609,23.73891230669755,17.11897514676901
1700,1520,0.5,30.369987145773692,23.014501412519756,15.659015679265822
1700,1540,0.05,30.558415661094976,29.82286708776958,29.08731851444419
1700,1540,0.1,30.554360307208384,29.083263160557596,27.61216601390681
1700,1540,0.15,30.550304953321785,28.343659233345605,26.137013513369425
1700,1540,0.2,30.546249599435196,27.604055306133624,24.66186101283205
1700,1540,0.25,30.5421942455486,26.864451378921636,23.18670851229467
1700,1540,0.3,30.538138891662,26.12484745170964,21.711556011757285
1700,1540,0.35,30.53408353777541,25.385243524497657,20.236403511219905
1700,1540,0.4,30.530028183888817,24.64563959728567,18.76125101068252
1700,1540,0.45,30.525972830002225,23.906035670073685,17.28609851014514
1700,1540,0.5,30.52191747611563,23.166431742861693,15.81094600960776
1700,1560,0.05,30.846476921805955,30.110928348480563,29.375379775155167
1700,1560,0.1,30.827260448934574,29.356163302283786,27.885066155632998
1700,1560,0.15,30.80804397606319,28.60139825608701,26.39475253611083
1700,1560,0.2,30.78882750319181,27.846633209890236,24.90443891658866
1700,1560,0.25,30.769611030320426,27.09186816369346,23.41412529706649
1700,1560,0.3,30.75039455744904,26.33710311749668,21.92381167754432
1700,1560,0.35,30.73117808457766,25.582338071299908,20.433498058022153
1700,1560,0.4,30.71196161170628,24.82757302510313,18.943184438499983
1700,1560,0.45,30.692745138834894,24.072807978906354,17.452870818977814
1700,1560,0.5,30.67352866596351,23.318042932709574,15.962557199455642
1700,1580,0.05,31.13394323781533,30.39839466448994,29.662846091164546
1700,1580,0.1,31.099596958838195,29.628499812187407,28.157402665536623
1700,1580,0.15,31.065250679861055,28.85860495988487,26.65195923990869
1700,1580,0.2,31.030904400883916,28.088710107582344,25.146515814280768
1700,1580,0.25,30.996558121906777,27.31881525527981,23.641072388652844
1700,1580,0.3,30.962211842929634,26.548920402977274,22.135628963024914
1700,1580,0.35,30.927865563952494,25.779025550674742,20.63018553739699
1700,1580,0.4,30.893519284975355,25.009130698372207,19.12474211176906
1700,1580,0.45,30.859173005998215,24.239235846069676,17.619298686141136
1700,1580,0.5,30.824826727021076,23.46934099376714,16.11385526051321
1700,1600,0.05,31.420825674745437,30.685277101420045,29.949728528094653
1700,1600,0.1,31.371380320140396,29.900283173489612,28.429186026838824
1700,1600,0.15,31.32193496553536,29.115289245559175,26.908643525582995
1700,1600,0.2,31.27248961093032,28.330295317628746,25.388101024327174
1700,1600,0.25,31.22304425632528,27.545301389698313,23.867558523071345
1700,1600,0.3,31.17359890172024,26.76030746176788,22.34701602181552
1700,1600,0.35,31.1241535471152,25.975313533837447,20.826473520559695
1700,1600,0.4,31.07470819251016,25.19031960590701,19.305931019303863
1700,1600,0.45,31.02526283790512,24.40532567797658,17.78538851804804
1700,1600,0.5,30.97581748330008,23.620331750046148,16.264846016792212
1720,1400,0.05,28.53811841542669,27.795910255720962,27.053702096015236
1720,1400,0.1,28.654919514027057,27.1705031946156,25.686086875204143
1720,1400,0.15,28.77172061262742,26.545096133510235,24.31847165439305
1720,1400,0.2,28.88852171122779,25.919689072404875,22.95085643358196
1720,1400,0.25,29.00532280982815,25.294282011299508,21.58324121277087
1720,1400,0.3,29.122123908428513,24.668874950194144,20.215625991959776
1720,1400,0.35,29.238925007028882,24.043467889088785,18.848010771148687
1720,1400,0.4,29.355726105629245,23.418060827983417,17.48039555033759
1720,1400,0.45,29.472527204229614,22.792653766878058,16.1127803295265
1720,1400,0.5,29.589328302829976,22.16724670577269,14.745165108715408
1720,1420,0.05,28.830686272122666,28.088478112416936,27.34626995271121
1720,1420,0.1,28.932089062475878,27.447672743064423,25.963256423652965
1720,1420,0.15,29.033491852829084,26.8068673737119,24.580242894594715
1720,1420,0.2,29.134894643182292,26.16606200435938,23.197229365536465
1720,1420,0.25,29.2362974335355,25.525256635006862,21.81421583647822
1720,1420,0.3,29.33770022388871,24.884451265654338,20.431202307419966
1720,1420,0.35,29.43910301424192,24.24364589630182,19.04818877836172
1720,1420,0.4,29.540505804595128,23.6028405269493,17.665175249303473
1720,1420,0.45,29.641908594948333,22.96203515759678,16.282161720245227
1720,1420,0.5,29.743311385301542,22.32122978824426,14.899148191186974
1720,1440,0.05,29.122570751073926,28.380362591368197,27.63815443166247
1720,1440,0.1,29.2086112004297,27.724194881018242,26.239778561606787
1720,1440,0.15,29.29465164978547,27.068027170668287,24.841402691551103
1720,1440,0.2,29.38069209914125,26.411859460318336,23.443026821495422
1720,1440,0.25,29.46673254849702,25.755691749968378,22.04465095143974
1720,1440,0.3,29.55277299785279,25.099524039618423,20.646275081384054
1720,1440,0.35,29.63881344720857,24.44335632926847,19.247899211328374
1720,1440,0.4,29.72485389656434,23.787188618918513,17.849523341272686
1720,1440,0.45,29.81089434592012,23.131020908568562,16.451147471217006
1720,1440,0.5,29.89693479527589,22.474853198218604,15.052771601161322
1720,1460,0.05,29.413785794533794,28.671577634828065,27.929369475122336
1720,1460,0.1,29.484499136339046,28.00008281692759,26.515666497516136
1720,1460,0.15,29.5552124781443,27.328587999027114,25.10196351990993
1720,1460,0.2,29.625925819949558,26.657093181126644,23.68826054230373
1720,1460,0.25,29.69663916175481,25.985598363226167,22.274557564697524
1720,1460,0.3,29.767352503560062,25.314103545325693,20.860854587091325
1720,1460,0.35,29.838065845365318,24.64260872742522,19.447151609485122
1720,1460,0.4,29.908779187170573,23.971113909524746,18.03344863187892
1720,1460,0.45,29.97949252897583,23.299619091624272,16.619745654272716
1720,1460,0.5,30.050205870781085,22.6281242737238,15.206042676666513
1720,1480,0.05,29.704344873795602,28.962136714089873,28.219928554384143
1720,1480,0.1,29.759765632481816,28.275349313070357,26.790932993658902
1720,1480,0.15,29.815186391168023,27.58856191205084,25.361937432933654
1720,1480,0.2,29.87060714985424,26.901774511031327,23.93294187220841
1720,1480,0.25,29.926027908540448,26.214987110011805,22.503946311483165
1720,1480,0.3,29.98144866722666,25.52819970899229,21.07495075075792
1720,1480,0.35,30.036869425912872,24.841412307972774,19.645955190032677
1720,1480,0.4,30.092290184599086,24.15462490695326,18.216959629307432
1720,1480,0.45,30.147710943285297,23.46783750593374,16.787964068582184
1720,1480,0.5,30.203131701971508,22.781050104914222,15.35896850785694
1720,1500,0.05,29.994261011232155,29.252052851526425,28.509844691820696
1720,1500,0.1,30.034423025842763,28.550006706431304,27.065590387019846
1720,1500,0.15,30.074585040453364,27.84796056133618,25.621336082218996
1720,1500,0.2,30.11474705506397,27.145914416241055,24.177081777418138
1720,1500,0.25,30.154909069674574,26.44386827114593,22.732827472617288
1720,1500,0.3,30.195071084285175,25.741822126050806,21.288573167816434
1720,1500,0.35,30.23523309889578,25.03977598095568,19.84431886301558
1720,1500,0.4,30.275395113506384,24.337729835860557,18.40006455821473
1720,1500,0.45,30.315557128116986,23.63568369076543,16.955810253413873
1720,1500,0.5,30.35571914272759,22.933637545670308,15.511555948613022
1720,1520,0.05,30.283546801024492,29.541338641318763,28.799130481613034
1720,1520,0.1,30.30848324775129,28.824066928339835,27.33965060892838
1720,1520,0.15,30.33341969447809,28.106795215360904,25.880170736243716
1720,1520,0.2,30.358356141204887,27.38952350238197,24.420690863559056
1720,1520,0.25,30.383292587931678,26.672251789403038,22.9612109908744
1720,1520,0.3,30.408229034658476,25.954980076424107,21.501731118189735
1720,1520,0.35,30.433165481385274,25.237708363445176,20.042251245505078
1720,1520,0.4,30.458101928112068,24.52043665046624,18.582771372820414
1720,1520,0.45,30.48303837483887,23.803164937487313,17.123291500135757
1720,1520,0.5,30.50797482156566,23.085893224508375,15.663811627451093
1720,1540,0.05,30.572214428674172,29.830006268968443,29.087798109262714
1720,1540,0.1,30.581957842366776,29.09754152295532,27.613125203543866
1720,1540,0.15,30.59170125605938,28.365076776942196,26.13845229782501
1720,1540,0.2,30.601444669751984,27.63261203092907,24.663779392106157
1720,1540,0.25,30.611188083444585,26.900147284915946,23.189106486387303
1720,1540,0.3,30.620931497137185,26.167682538902817,21.714433580668448
1720,1540,0.35,30.63067491082979,25.43521779288969,20.239760674949594
1720,1540,0.4,30.640418324522393,24.702753046876566,18.76508776923074
1720,1540,0.45,30.650161738214997,23.97028830086344,17.290414863511884
1720,1540,0.5,30.6599051519076,23.237823554850316,15.81574195779303
1720,1560,0.05,30.86027568938515,30.118067529679422,29.375859369973696
1720,1560,0.1,30.854857984092966,29.37044166468151,27.886025345270056
1720,1560,0.15,30.849440278800778,28.622815799683593,26.39619132056641
1720,1560,0.2,30.844022573508596,27.875189934685682,24.90635729586277
1720,1560,0.25,30.838604868216407,27.127564069687768,23.41652327115913
1720,1560,0.3,30.833187162924226,26.379938204689854,21.92668924645548
1720,1560,0.35,30.827769457632037,25.63231233969194,20.43685522175184
1720,1560,0.4,30.822351752339856,24.88468647469403,18.9470211970482
1720,1560,0.45,30.816934047047667,24.137060609696114,17.457187172344558
1720,1560,0.5,30.811516341755482,23.3894347446982,15.967353147640914
1720,1580,0.05,31.147742005394527,30.4055338456888,29.66332568598307
1720,1580,0.1,31.12719449399659,29.642778174585132,28.158361855173673
1720,1580,0.15,31.106646982598644,28.88002250348146,26.653398024364275
1720,1580,0.2,31.086099471200704,28.11726683237779,25.148434193554877
1720,1580,0.25,31.06555195980276,27.354511161274118,23.643470362745475
1720,1580,0.3,31.045004448404814,26.591755490170442,22.138506531936073
1720,1580,0.35,31.024456937006875,25.828999819066777,20.63354270112668
1720,1580,0.4,31.00390942560893,25.066244147963104,19.128578870317277
1720,1580,0.45,30.983361914210995,24.30348847685944,17.623615039507882
1720,1580,0.5,30.96281440281305,23.540732805755766,16.11865120869848
1720,1600,0.05,31.434624442324637,30.692416282618908,29.95020812291318
1720,1600,0.1,31.398977855298792,29.914561535887337,28.43014521647588
1720,1600,0.15,31.363331268272947,29.136706789155763,26.91008231003858
1720,1600,0.2,31.32768468124711,28.358852042424196,25.39001940360128
1720,1600,0.25,31.29203809422126,27.580997295692622,23.869956497163983
1720,1600,0.3,31.256391507195424,26.803142548961052,22.34989359072668
1720,1600,0.35,31.22074492016958,26.02528780222948,20.829830684289384
1720,1600,0.4,31.185098333143735,25.247433055497908,19.30976777785208
1720,1600,0.45,31.149451746117897,24.46957830876634,17.789704871414784
1720,1600,0.5,31.113805159092053,23.691723562034767,16.26964196497748
1740,1400,0.05,28.551892114581854,27.803036467064327,27.0541808195468
1740,1400,0.1,28.68246691233739,27.184755617302333,25.687044322267276
1740,1400,0.15,28.813041710092918,26.566474767540335,24.319907824987748
1740,1400,0.2,28.94361650784845,25.948193917778337,22.952771327708223
1740,1400,0.25,29.07419130560398,25.32991306801634,21.585634830428695
1740,1400,0.3,29.204766103359507,24.711632218254337,20.21849833314917
1740,1400,0.35,29.33534090111504,24.093351368492343,18.851361835869646
1740,1400,0.4,29.465915698870567,23.47507051873034,17.484225338590118
1740,1400,0.45,29.5964904966261,22.856789668968347,16.117088841310593
1740,1400,0.5,29.727065294381628,22.238508819206345,14.749952344031065
1740,1420,0.05,28.844459971277832,28.095604323760305,27.346748676242775
1740,1420,0.1,28.959636460786207,27.46192516575115,25.964213870716094
1740,1420,0.15,29.07481295029458,26.828246007741996,24.581679065189412
1740,1420,0.2,29.189989439802957,26.194566849732844,23.19914425966273
1740,1420,0.25,29.305165929311325,25.560887691723686,21.816609454136046
1740,1420,0.3,29.420342418819697,24.927208533714527,20.43407464860936
1740,1420,0.35,29.535518908328072,24.293529375705376,19.05153984308268
1740,1420,0.4,29.650695397836447,23.659850217696224,17.669005037555998
1740,1420,0.45,29.765871887344822,23.02617105968707,16.286470232029316
1740,1420,0.5,29.881048376853194,22.392491901677914,14.903935426502631
1740,1440,0.05,29.13634445022909,28.387488802711562,27.638633155194036
1740,1440,0.1,29.236158598740033,27.738447303704977,26.24073600866992
1740,1440,0.15,29.33597274725097,27.089405804698387,24.8428388621458
1740,1440,0.2,29.43578689576191,26.440364305691798,23.444941715621685
1740,1440,0.25,29.53560104427285,25.79132280668521,22.047044569097565
1740,1440,0.3,29.635415192783785,25.142281307678616,20.64914742257345
1740,1440,0.35,29.735229341294723,24.49323980867203,19.251250276049333
1740,1440,0.4,29.835043489805663,23.844198309665437,17.853353129525214
1740,1440,0.45,29.9348576383166,23.19515681065885,16.455455983001098
1740,1440,0.5,30.034671786827538,22.546115311652258,15.057558836476979
1740,1460,0.05,29.427559493688957,28.67870384617143,27.9298481986539
1740,1460,0.1,29.51204653464938,28.014335239614322,26.516623944579266
1740,1460,0.15,29.596533575609797,27.349966633057214,25.10339969050463
1740,1460,0.2,29.68102061657022,26.685598026500106,23.690175436429993
1740,1460,0.25,29.765507657530634,26.021229419942994,22.276951182355354
1740,1460,0.3,29.849994698491052,25.356860813385886,20.86372692828072
1740,1460,0.35,29.93448173945147,24.692492206828774,19.45050267420608
1740,1460,0.4,30.018968780411896,24.02812360027167,18.037278420131443
1740,1460,0.45,30.103455821372314,23.36375499371456,16.62405416605681
1740,1460,0.5,30.187942862332733,22.699386387157453,15.21082991198217
1740,1480,0.05,29.718118572950765,28.969262925433238,28.22040727791571
1740,1480,0.1,29.78731303079215,28.289601735757092,26.791890440722035
1740,1480,0.15,29.856507488633518,27.609940546080935,25.363373603528352
1740,1480,0.2,29.925701946474902,26.93027935640479,23.934856766334676
1740,1480,0.25,29.994896404316275,26.250618166728636,22.506339929140992
1740,1480,0.3,30.064090862157652,25.570956977052482,21.077823091947316
1740,1480,0.35,30.133285319999025,24.89129578737633,19.649306254753636
1740,1480,0.4,30.20247977784041,24.211634597700183,18.220789417559956
1740,1480,0.45,30.271674235681786,23.531973408024033,16.79227258036628
1740,1480,0.5,30.34086869352316,22.852312218347876,15.363755743172597
1740,1500,0.05,30.00803471038732,29.25917906286979,28.510323415352264
1740,1500,0.1,30.061970424153092,28.564259129118035,27.06654783408298
1740,1500,0.15,30.11590613791886,27.869339195366273,25.62277225281369
1740,1500,0.2,30.16984185168463,27.174419261614517,24.178996671544404
1740,1500,0.25,30.223777565450398,26.479499327862758,22.735221090275118
1740,1500,0.3,30.277713279216165,25.784579394111,21.29144550900583
1740,1500,0.35,30.331648992981933,25.089659460359236,19.84766992773654
1740,1500,0.4,30.385584706747704,24.39473952660748,18.403894346467254
1740,1500,0.45,30.43952042051347,23.699819592855718,16.96011876519797
1740,1500,0.5,30.49345613427924,23.00489965910396,15.51634318392868
1740,1520,0.05,30.29732050017966,29.54846485266213,28.799609205144602
1740,1520,0.1,30.336030646061623,28.838319351026566,27.34060805599151
1740,1520,0.15,30.37474079194358,28.128173849390997,25.881606906838414
1740,1520,0.2,30.413450937825544,27.41802834775543,24.422605757685318
1740,1520,0.25,30.45216108370751,26.707882846119865,22.963604608532226
1740,1520,0.3,30.490871229589466,25.9977373444843,21.50460345937913
1740,1520,0.35,30.529581375471427,25.287591842848734,20.045602310226037
1740,1520,0.4,30.568291521353387,24.577446341213165,18.58660116107294
1740,1520,0.45,30.60700166723535,23.867300839577602,17.12760001191985
1740,1520,0.5,30.645711813117313,23.15715533794203,15.66859886276675
1740,1540,0.05,30.58598812782934,29.83713248031181,29.088276832794282
1740,1540,0.1,30.60950524067711,29.111793945642052,27.614082650606996
1740,1540,0.15,30.633022353524872,28.38645541097229,26.139888468419706
1740,1540,0.2,30.656539466372646,27.661116876302533,24.66569428623242
1740,1540,0.25,30.680056579220413,26.935778341632773,23.191500104045133
1740,1540,0.3,30.703573692068176,26.21043980696301,21.717305921857843
1740,1540,0.35,30.727090804915946,25.48510127229325,20.243111739670553
