weight_ev,weight_icev,pen_rate,EF 100% weak avg,EF 50% strong avg,EF 100% strong avg
1700,1560,0.15,1.3228390995163584,1.2328908959871967,1.142942692458035
1700,1560,0.2,1.3180195354691033,1.1980885974302211,1.0781576593913391
1700,1560,0.25,1.3131999714218487,1.163286298873246,1.0133726263246432
1700,1560,0.3,1.3083804073745937,1.1284840003162704,0.9485875932579472
1700,1560,0.35,1.303560843327339,1.0936817017592952,0.8838025601912514
1700,1560,0.4,1.298741279280084,1.0588794032023197,0.8190175271245554
1700,1560,0.45,1.2939217152328293,1.0240771046453445,0.7542324940578595
1700,1560,0.5,1.2891021511855743,0.9892748060883689,0.6894474609911636
1700,1580,0.05,1.3449330934277408,1.3149503589180203,1.2849676244082997
1700,1580,0.1,1.3394580101269662,1.2794925411075253,1.2195270720880842
1700,1580,0.15,1.3339829268261916,1.24403472329703,1.1540865197678685
1700,1580,0.2,1.3285078435254172,1.208576905486535,1.0886459674476527
1700,1580,0.25,1.3230327602246428,1.17311908767604,1.0232054151274372
1700,1580,0.3,1.3175576769238682,1.137661269865545,0.9577648628072217
1700,1580,0.35,1.312082593623094,1.10220345205505,0.8923243104870064
1700,1580,0.4,1.3066075103223194,1.0667456342445552,0.8268837581667909
1700,1580,0.45,1.3011324270215452,1.0312878164340602,0.7614432058465753
1700,1580,0.5,1.2956573437207706,0.9958299986235651,0.6960026535263597
1700,1600,0.05,1.357362661896087,1.3273799273863665,1.297397192876646
1700,1600,0.1,1.3512333907811893,1.2912679217617482,1.231302452742307
1700,1600,0.15,1.3451041196662912,1.2551559161371295,1.1652077126079678
1700,1600,0.2,1.3389748485513935,1.2190439105125113,1.099112972473629
1700,1600,0.25,1.3328455774364953,1.1829319048878926,1.0330182323392898
1700,1600,0.3,1.3267163063215972,1.1468198992632739,0.9669234922049508
1700,1600,0.35,1.3205870352066993,1.1107078936386556,0.9008287520706119
1700,1600,0.4,1.3144577640918014,1.074595888014037,0.8347340119362727
1700,1600,0.45,1.3083284929769037,1.0384838823894187,0.7686392718019338
1700,1600,0.5,1.3021992218620055,1.0023718767648,0.7025445316675947
1720,1400,0.05,1.2324293845046514,1.2021751891864578,1.1719209938682642
1720,1400,0.1,1.2334668673985365,1.1729584767621493,1.112450086125762
1720,1400,0.15,1.2345043502924211,1.1437417643378402,1.0529791783832594
1720,1400,0.2,1.235541833186306,1.1145250519135315,0.993508270640757
1720,1400,0.25,1.2365793160801908,1.0853083394892227,0.9340373628982546
1720,1400,0.3,1.2376167989740754,1.0560916270649137,0.8745664551557519
1720,1400,0.35,1.2386542818679604,1.0268749146406049,0.8150955474132495
1720,1400,0.4,1.239691764761845,0.9976582022162961,0.7556246396707471
1720,1400,0.45,1.24072924765573,0.9684414897919873,0.6961537319282447
1720,1400,0.5,1.2417667305496145,0.9392247773676783,0.6366828241857421
1720,1420,0.05,1.2451052814516856,1.214851086133492,1.1845968908152984
1720,1420,0.1,1.245475611874674,1.1849672212382867,1.1244588306018994
1720,1420,0.15,1.2458459422976622,1.1550833563430813,1.0643207703885005
1720,1420,0.2,1.2462162727206505,1.125199491447876,1.0041827101751015
1720,1420,0.25,1.2465866031436388,1.0953156265526707,0.9440446499617026
1720,1420,0.3,1.246956933566627,1.0654317616574653,0.8839065897483034
1720,1420,0.35,1.2473272639896151,1.0355478967622598,0.8237685295349044
1720,1420,0.4,1.2476975944126034,1.0056640318670544,0.7636304693215055
1720,1420,0.45,1.2480679248355917,0.9757801669718491,0.7034924091081065
1720,1420,0.5,1.24843825525858,0.9458963020766438,0.6433543488947074
1720,1440,0.05,1.2577515701363295,1.227497374818136,1.1972431794999423
1720,1440,0.1,1.2574563064180209,1.1969479157816336,1.1364395251452464
1720,1440,0.15,1.2571610426997122,1.1663984567451313,1.0756358707905505
1720,1440,0.2,1.2568657789814033,1.1358489977086288,1.0148322164358543
1720,1440,0.25,1.2565705152630946,1.1052995386721265,0.9540285620811584
1720,1440,0.3,1.2562752515447857,1.074750079635624,0.8932249077264622
1720,1440,0.35,1.255979987826477,1.0442006205991217,0.8324212533717662
1720,1440,0.4,1.2556847241081681,1.0136511615626191,0.77161759901707
1720,1440,0.45,1.2553894603898592,0.9831017025261166,0.7108139446623741
1720,1440,0.5,1.2550941966715503,0.9525522434896141,0.650010290307678
1720,1460,0.05,1.2703688546255116,1.240114659307318,1.2098604639891244
1720,1460,0.1,1.269409523302509,1.2089011326661216,1.1483927420297344
1720,1460,0.15,1.2684501919795061,1.1776876060249253,1.0869250200703444
1720,1460,0.2,1.2674908606565038,1.1464740793837294,1.0254572981109549
1720,1460,0.25,1.266531529333501,1.115260552742533,0.963989576151565
1720,1460,0.3,1.2655721980104986,1.0840470261013369,0.9025218541921751
1720,1460,0.35,1.264612866687496,1.0528334994601407,0.8410541322327854
1720,1460,0.4,1.2636535353644935,1.0216199728189446,0.7795864102733955
1720,1460,0.45,1.262694204041491,0.9904064461777484,0.7181186883140058
1720,1460,0.5,1.2617348727184883,0.9591929195365521,0.6566509663546158
1720,1480,0.05,1.2829577185811822,1.2527035232629886,1.222449327944795
1720,1480,0.1,1.281335815471039,1.2208274248346518,1.1603190341982645
1720,1480,0.15,1.2797139123608958,1.188951326406315,1.098188740451734
1720,1480,0.2,1.278092009250753,1.1570752279779786,1.0360584467052039
1720,1480,0.25,1.2764701061406096,1.1251991295496415,0.9739281529586734
1720,1480,0.3,1.2748482030304664,1.0933230311213047,0.911797859212143
1720,1480,0.35,1.2732262999203234,1.061446932692968,0.8496675654656126
1720,1480,0.4,1.2716043968101802,1.0295708342646313,0.787537271719082
1720,1480,0.45,1.269982493700037,0.9976947358362944,0.7254069779725518
1720,1480,0.5,1.2683605905898938,0.9658186374079576,0.6632766842260214
1720,1500,0.05,1.2955187262152053,1.2652645308970116,1.235010335578818
1720,1500,0.1,1.2932357174401137,1.2327273268037264,1.1722189361673392
1720,1500,0.15,1.2909527086650219,1.200190122710441,1.1094275367558601
1720,1500,0.2,1.28866969988993,1.1676529186171556,1.046636137344381
1720,1500,0.25,1.2863866911148385,1.1351157145238702,0.9838447379329021
1720,1500,0.3,1.2841036823397465,1.1025785104305847,0.921053338521423
1720,1500,0.35,1.281820673564655,1.0700413063372995,0.8582619391099442
1720,1500,0.4,1.279537664789563,1.0375041022440141,0.7954705396984652
1720,1500,0.45,1.2772546560144715,1.004966898150729,0.7326791402869863
1720,1500,0.5,1.2749716472393797,0.9724296940574435,0.6698877408755073
1720,1520,0.05,1.3080524231874586,1.277798227869265,1.2475440325510714
1720,1520,0.1,1.3051097461506695,1.2446013555142823,1.184092964877895
1720,1520,0.15,1.30216706911388,1.2114044831592992,1.1206418972047183
1720,1520,0.2,1.299224392077091,1.1782076108043165,1.057190829531542
1720,1520,0.25,1.2962817150403017,1.1450107384493335,0.9937397618583653
1720,1520,0.3,1.2933390380035121,1.1118138660943504,0.9302886941851887
1720,1520,0.35,1.290396360966723,1.0786169937393677,0.8668376265120123
1720,1520,0.4,1.2874536839299338,1.0454201213843848,0.8033865588388357
1720,1520,0.45,1.2845110068931445,1.0122232490294019,0.7399354911656593
1720,1520,0.5,1.2815683298563552,0.9790263766744189,0.6764844234924827
1720,1540,0.05,1.3205593374512308,1.2903051421330372,1.2600509468148435
1720,1540,0.1,1.31695840176898,1.2564500111325927,1.1959416204962054
1720,1540,0.15,1.3133574660867287,1.2225948801321478,1.131832294177567
1720,1540,0.2,1.3097565304044778,1.1887397491317033,1.0677229678589288
1720,1540,0.25,1.3061555947222268,1.1548846181312586,1.0036136415402908
1720,1540,0.3,1.3025546590399757,1.121029487130814,0.9395043152216525
1720,1540,0.35,1.2989537233577249,1.0871743561303695,0.8753949889030143
1720,1540,0.4,1.295352787675474,1.053319225129925,0.8112856625843761
1720,1540,0.45,1.2917518519932232,1.0194640941294806,0.7471763362657379
1720,1540,0.5,1.288150916310972,0.9856089631290357,0.6830670099470996
1720,1560,0.05,1.3330399800496397,1.3027857847314461,1.2725315894132525
1720,1560,0.1,1.3287821684411567,1.2682737778047695,1.2077653871683822
1720,1560,0.15,1.3245243568326737,1.2337617708780928,1.142999184923512
1720,1560,0.2,1.3202665452241908,1.1992497639514164,1.0782329826786419
1720,1560,0.25,1.3160087336157078,1.1647377570247397,1.0134667804337716
1720,1560,0.3,1.3117509220072248,1.130225750098063,0.9487005781889011
1720,1560,0.35,1.3074931103987417,1.0957137431713864,0.883934375944031
1720,1560,0.4,1.3032352987902587,1.0612017362447097,0.8191681736991606
1720,1560,0.45,1.2989774871817756,1.026689729318033,0.7544019714542904
1720,1560,0.5,1.2947196755732926,0.9921777223913564,0.6896357692094202
1720,1580,0.05,1.3454948458665124,1.3152406505483187,1.2849864552301251
1720,1580,0.1,1.34058151500451,1.2800731243681227,1.2195647337317355
1720,1580,0.15,1.335668184142507,1.2449055981879262,1.1541430122333454
1720,1580,0.2,1.3307548532805047,1.2097380720077302,1.0887212907349555
1720,1580,0.25,1.3258415224185018,1.1745705458275337,1.0232995692365656
1720,1580,0.3,1.3209281915564992,1.1394030196473375,0.9578778477381757
1720,1580,0.35,1.3160148606944966,1.1042354934671412,0.8924561262397859
1720,1580,0.4,1.3111015298324942,1.0690679672869452,0.827034404741396
1720,1580,0.45,1.3061881989704913,1.0339004411067487,0.7616126832430062
1720,1580,0.5,1.301274868108489,0.9987329149265526,0.6961909617446163
1720,1600,0.05,1.3579244143348588,1.3276702190166652,1.2974160236984715
1720,1600,0.1,1.3523568956587328,1.2918485050223456,1.2313401143859584
1720,1600,0.15,1.3467893769826067,1.2560267910280258,1.165264205073445
1720,1600,0.2,1.3412218583064806,1.220205077033706,1.0991882957609316
1720,1600,0.25,1.3356543396303544,1.1843833630393863,1.0331123864484182
1720,1600,0.3,1.3300868209542283,1.1485616490450665,0.9670364771359048
1720,1600,0.35,1.324519302278102,1.1127399350507468,0.9009605678233914
1720,1600,0.4,1.318951783601976,1.076918221056427,0.834884658510878
1720,1600,0.45,1.3133842649258498,1.0410965070621072,0.7688087491983647
1720,1600,0.5,1.3078167462497237,1.0052747930677874,0.7027328398858512
1740,1400,0.05,1.2329901163995047,1.2024649534396818,1.171939790479859
1740,1400,0.1,1.234588331188243,1.173538005268597,1.112487679348951
1740,1400,0.15,1.236186545976981,1.144611057097512,1.0530355682180432
1740,1400,0.2,1.237784760765719,1.1156841089264273,0.9935834570871356
1740,1400,0.25,1.2393829755544572,1.0867571607553426,0.9341313459562278
1740,1400,0.3,1.240981190343195,1.0578302125842574,0.8746792348253198
1740,1400,0.35,1.2425794051319334,1.0289032644131728,0.8152271236944122
1740,1400,0.4,1.2441776199206713,0.9999763162420878,0.7557750125635043
1740,1400,0.45,1.2457758347094097,0.9710493680710031,0.6963229014325966
1740,1400,0.5,1.2473740494981476,0.9421224198999181,0.6368707903016887
1740,1420,0.05,1.245666013346539,1.215140850386716,1.1846156874268932
1740,1420,0.1,1.2465970756643807,1.1855467497447347,1.124496423825089
1740,1420,0.15,1.247528137982222,1.1559526491027532,1.0643771602232843
1740,1420,0.2,1.2484592003000636,1.1263585484607719,1.0042578966214801
1740,1420,0.25,1.2493902626179052,1.0967644478187906,0.9441386330196758
1740,1420,0.3,1.2503213249357468,1.067170347176809,0.8840193694178713
1740,1420,0.35,1.2512523872535883,1.0375762465348277,0.8239001058160671
1740,1420,0.4,1.25218344957143,1.0079821458928464,0.7637808422142627
1740,1420,0.45,1.2531145118892715,0.978388045250865,0.7036615786124585
1740,1420,0.5,1.2540455742071128,0.9487939446088834,0.6435423150106541
1740,1440,0.05,1.2583123020311828,1.22778713907136,1.197261976111537
1740,1440,0.1,1.2585777702077277,1.1975274442880817,1.1364771183684357
1740,1440,0.15,1.258843238384272,1.1672677495048032,1.0756922606253343
1740,1440,0.2,1.2591087065608166,1.1370080547215249,1.014907402882233
1740,1440,0.25,1.259374174737361,1.1067483599382464,0.9541225451391316
1740,1440,0.3,1.2596396429139054,1.0764886651549679,0.8933376873960301
1740,1440,0.35,1.25990511109045,1.0462289703716894,0.8325528296529288
1740,1440,0.4,1.2601705792669944,1.0159692755884109,0.7717679719098273
1740,1440,0.45,1.260436047443539,0.9857095808051325,0.710983114166726
1740,1440,0.5,1.2607015156200836,0.9554498860218541,0.6501982564236246
1740,1460,0.05,1.270929586520365,1.240404423560542,1.209879260600719
1740,1460,0.1,1.2705309870922157,1.2094806611725697,1.148430335252924
1740,1460,0.15,1.2701323876640662,1.1785568987845974,1.0869814099051285
1740,1460,0.2,1.269733788235917,1.1476331363966252,1.0255324845573335
1740,1460,0.25,1.2693351888077675,1.1167093740086529,0.9640835592095383
1740,1460,0.3,1.2689365893796183,1.0857856116206808,0.902634633861743
1740,1460,0.35,1.268537989951469,1.0548618492327084,0.8411857085139478
1740,1460,0.4,1.26813939052332,1.0239380868447365,0.7797367831661528
1740,1460,0.45,1.2677407910951706,0.9930143244567641,0.7182878578183576
1740,1460,0.5,1.2673421916670211,0.9620905620687917,0.6568389324705624
1740,1480,0.05,1.2835184504760355,1.2529932875162126,1.2224681245563895
1740,1480,0.1,1.2824572792607456,1.2214069533410998,1.1603566274214538
1740,1480,0.15,1.2813961080454557,1.1898206191659868,1.098245130286518
1740,1480,0.2,1.280334936830166,1.1582342849908742,1.0361336331515827
1740,1480,0.25,1.2792737656148763,1.1266479508157614,0.9740221360166468
1740,1480,0.3,1.2782125943995863,1.0950616166406486,0.9119106388817109
1740,1480,0.35,1.2771514231842964,1.0634752824655358,0.8497991417467752
1740,1480,0.4,1.2760902519690065,1.031888948290423,0.7876876446118394
